,Uniq Id,Crawl Timestamp,Job Title,Job Salary,Job Experience Required,Key Skills,Role Category,Location,Functional Area,Industry,Role,Longitude,Latitude,sal
202,30c11b3b77838824cdb2b25965e310cb,2019-07-04 07:19:05 +0000, Accounts Manager (male)," 4,00,000 - 9,00,000 PA. ",7 - 12 yrs, Balance Sheet Finalisation| service tax| bank reconciliation| gst| income tax| taxation| financial auditing| finance| tax audit,Accounts,"Gurgaon,Noida","Accounts , Finance , Tax , Company Secretary , Audit","IT-Software, Software Services",Accounts Manager,77.00270014657752,28.42826235,5212
203,0eecdc0dfd44840e4cc5a4cbc3b6ef69,2019-07-07 01:12:18 +0000, Opening for French Specialist Accounts Payable, Not Disclosed by Recruiter ,1 - 4 yrs, accounts payable| accounting| AP,Back Office/Web/Transaction Processing,Bengaluru,"ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical),77.590082,12.9767936,2016
204,eba09fa8bb47e6be10f41e61f59112de,2019-08-06 08:53:45 +0000, Applications Analyst OEE, Not Disclosed by Recruiter ,3 - 5 yrs, Change management| Healthcare| Analyst| Business Analyst| Social media| Problem management| Software development life cycle| Scheduling| OEE,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Medical, Healthcare, Hospitals",Software Developer,77.590082,12.9767936,6067
205,71650adbbbb95a85e94c0342478a8c9f,2019-08-05 23:40:56 +0000, Customer Service Engineer - - ICD Security Solutions, Not Disclosed by Recruiter ,2 - 7 yrs, Copyright| Customer Service Representative| CV| Customer service| Security| Troubleshooting| CCTV,Corporate Sales,Pune,"Sales , Retail , Business Development","IT-Software, Software Services",Client Servicing/Key Account Manager,73.8544541,18.521428,3180
206,bfc227dbf0f286df9cc9c7d0805ad32f,2019-08-04 06:32:23 +0000, Urgently Required Senior PHP Developer(laravel) || Gurgaon ," 3,00,000 - 7,00,000 PA. ",2 - 5 yrs, CSS| jQuery| MySQL| Javascript| HTML| Web Development| Laravel| Codeigniter,Programming & Design,Gurgaon,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,77.00270014657752,28.42826235,3588
207,b22f8e503c4c5c93c3b6d2e1be388a5e,2019-07-05 22:02:32 +0000, Associate Process Consultant, Not Disclosed by Recruiter ,7 - 12 yrs, Networking| Telecom| LAN| WAN| Bss| VPN| Wireless| Telecommunication| Costing| Visio,Project Management,Pune,IT Software - Telecom Software,"IT-Software, Software Services",Project Manager-IT/Software,73.8544541,18.521428,4791
208,c1e1ae5558e50253219d4436bb71128c,2019-07-06 23:58:05 +0000, Infrastructure management- Lecturer, Not Disclosed by Recruiter ,5 - 7 yrs, Teaching| Educator| Counselor| Mentor| Trainer| Advisor,University Level,Ghaziabad,"Teaching , Education , Training , Counselling","Education, Teaching, Training",Lecturer/Professor,77.45268496448504,28.7218316,1958
209,38de4d655fbc4a686e4d0f036198c180,2019-08-05 15:26:19 +0000, Finance Admin, Not Disclosed by Recruiter ,4 - 6 yrs, Business communication| Analytical skills| Business objects| Team management| management| Transition management| Trend analysis| Variance analysis| Analytics,Finance/Audit,Pune,"Accounts , Finance , Tax , Company Secretary , Audit","IT-Software, Software Services",Financial Analyst,73.8544541,18.521428,3214
210,ea60c13ca324901cdfe75882cac003c4,2019-08-06 07:56:08 +0000, Guest Relations Executive, Not Disclosed by Recruiter ,6 - 7 yrs, Usage| PDF| C| Social media| Cash handling| Database| Customer service| Merchandising| Advertising,Senior Management,"Mumbai,Delhi","Sales , Retail , Business Development","NGO, Social Services, Regulators, Industry Associations",Head/VP/GM/National Manager -Sales,77.2820578,28.5715304,5474
211,293e3054f813321de067738d308d0219,2019-08-04 08:32:47 +0000, Salesforce System Architect, Not Disclosed by Recruiter ,8 - 12 yrs, salesforce| salesforce.com| system design| application architecture,Programming & Design,Chennai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Technical Architect,80.270186,13.0836939,4146
212,a3043ccadcdbc1877c9610aeb4c650f6,2019-08-05 11:50:58 +0000,," INR 9,00,000 - 15,00,000 PA. ",vide,vide,,,,,,11.0480288,46.3144754,1660
213,167833a1df1ce2ffc0951f5715c0dce8,2019-07-04 22:00:51 +0000,System Monitoring Tools & Techniques Professional, Not Disclosed by Recruiter, 13 - 15 Years,Execution|Project Management|AO engagement|Monitoring Tools|Delivery Management|Stakeholder Management|System Monitoring,Project Management, Bengaluru,"IT Software - ERP , CRM",IT-Software / Software Services,Project Manager-IT/Software,77.590082,12.9767936,4639
214,c63aa6a434a8380067a6b5180751852b,2019-07-04 06:06:45 +0000, HR Recruiter," 50,000 - 1,00,000 PA. ",0 - 2 yrs, Recruitment| Hiring| HR| Screening| Interviewing| Staffing,Other,Navi Mumbai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Fresher,73.0198537,19.0308262,6420
215,448e69edf5d06a361714ceb83bae3e21,2019-07-06 23:56:18 +0000, Business Development Manager (eCommerce), Not Disclosed by Recruiter ,1 - 3 yrs, bca| cold calling| bidding| academic| customer service| documentation| selling| web development| seo| mba,Corporate Sales,Delhi,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager,77.2219388,28.6517178,3524
216,6976094586b39a9febb808b42913e422,2019-07-04 20:09:59 +0000, Java Developer - Spring/ Hibernate, Not Disclosed by Recruiter ,5 - 10 yrs, Java| Webservices| Spring| Hibernate| System Design| ESB| SQL| Spring Boot| Javascript,Programming & Design,Hyderabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,78.4740613,17.360589,3676
217,2ed64715e1d1fd3bd0d8e6bc32327bf2,2019-08-05 09:33:26 +0000, Python Developer, Not Disclosed by Recruiter ,0 - 1 yrs, Debugging| Troubleshooting| Python| Interpersonal skills| OOPS| Programming| developer,Programming & Design,Gurgaon,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,77.00270014657752,28.42826235,5033
218,55eab5088b233ae0b4919f61d4fc637f,2019-08-06 03:40:31 +0000, Sales And Marketing/Business Development manager, Not Disclosed by Recruiter ,2 - 7 yrs, Direct sales| Cold calling| English| Networking| Business Development Manager| Customer interfacing| Data collection| Service| Digital marketing| WHO,Retail Sales,Mumbai,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager,72.8773928,19.0759899,2992
219,0407acad04d619384521291be8a5b07d,2019-08-05 04:15:37 +0000, Microsoft Developer, Not Disclosed by Recruiter ,2 - 7 yrs, build automation| Entity framework| MVC| microsoft| SQL,Programming & Design,Ahmedabad,"IT Software - Application Programming , Maintenance","Recruitment, Staffing",Software Developer,72.5797068,23.0216238,3091
220,ec4edae32ea7b6b6b41f6d01724bb64d,2019-07-05 01:21:14 +0000, Customer Service Executive (Adeeba Group) for Tech Support/ Sales, Not Disclosed by Recruiter ,2 - 7 yrs, Technical support| Outbound| Troubleshooting| RecruitmentEnglish| Antivirus| Comp| Customer Service Executive| Domestic BPO,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical),88.35769124388872,22.5414185,4963
221,860baf88c3cfdb68fd43a4bb8c6b8aab,2019-08-04 15:22:42 +0000, Inbound Technical Support With Attractive Salary Package, Not Disclosed by Recruiter ,0 - 5 yrs, Outbound| Medical| Technical support| Technical Support Associate| Email| Sales| US shift| Antivirus| Troubleshooting| Comp,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical),88.35769124388872,22.5414185,5156
222,5d58f1297c00a25f6e104ea1a6e6e852,2019-07-04 17:51:01 +0000," Placement Officer,"," 1,75,000 - 2,75,000 PA. ",0 - 5 yrs, HR| Human Resource Management| Placement Coordination| recruitment executive| recruitment officer,Other,Pune,"HR , Recruitment , Administration , IR","Recruitment, Staffing",Outside Consultant,73.8544541,18.521428,1510
223,83d4ba34c0c5f702374aa7526b0c6791,2019-08-04 12:54:53 +0000, Walk-in Interviews For Sr.executive - Procurement on 5th July," 5,00,000 - 7,00,000 PA. ",2 - 5 yrs, Strategic Sourcing| procurement| supply chain management| Packaging| Vendor Management,Purchase/Material Management,Gurgaon,Purchase / Logistics / Supply Chain,"Internet, Ecommerce",Purchase Executive,77.00270014657752,28.42826235,5829
224,62b74bf32da757b17d0d56e84d476516,2019-07-07 04:30:39 +0000,Urgent Opening Automation Test Engineer 2-5yrs-bellandur Bangalore,"INR 2,00,000 - 7,00,000 PA.", 2 - 5 Years,Test Engineering,Programming & Design,Bengaluru (Bellandur) ,"IT Software - Application Programming , Maintenance",IT-Software / Software Services,Software Developer,77.6781903,12.9310383,3991
225,4c31587e5c78fbbc94aa04ebd11469b3,2019-08-04 13:48:14 +0000, Senior TSA Inbound Tech Process, Not Disclosed by Recruiter ,0 - 2 yrs, Outbound| Technical Support Associate| Sales process| process| Senior| Technical| US shift| Technical support| International BPO,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical),88.35769124388872,22.5414185,5791
226,824a9a79ea29c6d16005ff4f72d0bd2f,2019-08-04 11:00:41 +0000, Freelance Corporate Trainer on Taleo, Not Disclosed by Recruiter ,5 - 10 yrs, Corporate Training| corporate trainer| technical trainer,Teachers,Bengaluru,"Teaching , Education , Training , Counselling","IT-Software, Software Services",Trainer,77.590082,12.9767936,2591
227,1da18437b7a99d50c822c692b83d4589,2019-07-04 19:58:27 +0000, Senior Java Developer- Urgently Required by Mumbai IT Company," 3,50,000 - 6,00,000 PA. ",3 - 5 yrs, java| mongodb| Hibernate| spring| jms,Programming & Design,Mumbai (Sakinaka) ,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,72.8817764,19.1004019,6616
228,c9877e35d74e5b62e5b2ff047b9ebf30,2019-08-06 03:22:41 +0000, Manager Procurement, Not Disclosed by Recruiter ,4 - 5 yrs, Procurement| Supply chain management| Automation| Copyright| Chain| Purchase| Head Operations| Steel| Business Executive,Purchase/Material Management,Mumbai,Purchase / Logistics / Supply Chain,"Advertising, PR, MR, Event Management",Purchase/Vendor Development Manager,72.8773928,19.0759899,5994
229,e3a4bfdf5577760fb28a4db1a1ae4170,2019-08-04 08:06:48 +0000, Senior Software Engineer - UI Development - Javascript/angularjs," 11,00,000 - 19,00,000 PA. ",5 - 10 yrs, software development life cycle| css| html5| ui development| design patterns| svn| software engineering| angularjs| javascript,Programming & Design,Gurgaon,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,77.00270014657752,28.42826235,1822
230,bbc5d75b31a54cb2b5c3bba0285ec955,2019-07-07 04:12:50 +0000, Telle Caller, Not Disclosed by Recruiter ,0 - 2 yrs, good communication skill| good speeking manners| ability to face strangers| punctual| gopod efficiency,Voice,Delhi,"ITES , BPO , KPO , LPO , Customer Service , Operations","Recruitment, Staffing",Telecalling/Telemarketing Executive,77.2219388,28.6517178,4502
231,6e4967f0d07701f0e05dc3bfc1f8327e,2019-07-05 20:18:37 +0000, Documentation Executive," 3,50,000 - 5,00,000 PA. ",8 - 10 yrs, e - tendering| Tender Preparation| bid preparation| proposal preparation,,Delhi NCR (Green Park) ,Other,"Architecture, Interior Design",Other,121.0400267,14.4768661,3090
232,4284c7b47d90f97e34d323024941601b,2019-07-06 12:57:48 +0000, Restaurant Cashier," 1,50,000 - 2,25,000 PA. ",2 - 4 yrs, Cash Handling| Cashier Activities| Day Book| Cashier| Restaurant| CSAT,Front Office/Customer Care,Delhi NCR (Shakti Nagar) ,"Hotels , Restaurants","Travel , Hotels , Restaurants , Airlines , Railways",Cashier,,,2985
233,64beddac0bc4644f43b18fd977243624,2019-07-06 15:39:55 +0000," Opening For Dot Net Developer @ Baner, Pune", Not Disclosed by Recruiter ,0 - 0 yrs, C#| .Net| Asp.net,Other,Pune,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Fresher,73.8544541,18.521428,2711
234,8237040e68a855473a144e07567dddb7,2019-08-05 17:29:47 +0000, Management Trainee, Not Disclosed by Recruiter ,0 - 2 yrs, Excel| Sales| Conflict resolution| Analytical| Management Trainee| Power point presentation| MS Office,Other,Pune,"Sales , Retail , Business Development",Insurance,Trainee,73.8544541,18.521428,6527
235,748f9410a9cdc88c9edd9d60f831314d,2019-07-05 22:22:16 +0000, Junior Company Secretary, Not Disclosed by Recruiter ,3 - 8 yrs, Manual testing| Eclipse| Coding| Scrum| Enterprise applications| Healthcare| JIRA| Android SDK| test driven development| Business Analyst,Programming & Design,Gurgaon,IT Software - QA & Testing,"Medical, Healthcare, Hospitals",Testing Engineer,77.00270014657752,28.42826235,5970
236,59435c22d24996a24a8abd75d2071ea0,2019-08-04 01:42:05 +0000, Production Manager," 1,25,000 - 3,00,000 PA. ",1 - 5 yrs, Production Management| production control| production planning| Production Manager| Planning| Production Support| Organizing,Production/Manufacturing/Maintenance,"Chandigarh,Panchkula","Production , Manufacturing , Maintenance","Internet, Ecommerce",Production Manager,76.8381751,30.6958386,6473
237,dc4fe25ba2e967c03a3d1ecf35d58014,2019-08-05 05:26:11 +0000, Have Confidence to Convince Customer Then Join Adeeba (Inbound Voice), Not Disclosed by Recruiter ,0 - 1 yrs, Outbound| Medical| Technical support| Technical Support Associate| Email| Technical| US shift| Antivirus| Troubleshooting| Comp,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical),88.35769124388872,22.5414185,2781
238,1147ac7691cbb4e35a38492fec0fa283,2019-07-05 17:52:17 +0000, Business Transformation Consultant, Not Disclosed by Recruiter ,3 - 8 yrs, project management| management consulting| business transformation| strategy consulting| change management| sales strategy| top management,,"Delhi NCR,Mumbai,Bengaluru",Other,"Strategy, Management Consulting Firms",Other,121.0977529,14.6719732,6096
239,9ec8f2e66bfa01a7425507ef869068b9,2019-07-05 16:36:01 +0000, Content Editor, Not Disclosed by Recruiter ,3 - 6 yrs, Digital media| PHP| Recruitment| Bengali| LMS| Business administration| Content Editor| Journalism| Literature| Administration,Content Development,Hyderabad,"Journalism , Editing , Content","Media, Entertainment, Internet",Content Developer,78.4740613,17.360589,5611
240,a84795331a06d7b08a5bed810c498575,2019-07-06 19:17:53 +0000, Graphics Hardware Engineer, Not Disclosed by Recruiter ,5 - 7 yrs, Graphics| Simulation| Power management| Electronics| Hardware| Research| System analysis| Electricals,Programming & Design,Bengaluru,"IT Software - Embedded , EDA , VLSI , ASIC , Chip Design","IT-Software, Software Services",Software Developer,77.590082,12.9767936,3804
241,186f006293e57fff949e3e3f425a00e4,2019-08-04 15:30:23 +0000, Visual Designer, Not Disclosed by Recruiter ,1 - 3 yrs, Motion Graphics| Infographics| Illustrator| animations| infographics| Corel draw| Photoshop| CorelDRAW| Visual Designer,Creative,Bengaluru,"Design , Creative , User Experience","IT-Software, Software Services",Visualiser,77.590082,12.9767936,3159
242,8b6de15c695d1fd3a20f0ffeb324d78d,2019-08-06 08:43:30 +0000, Web Designer, Not Disclosed by Recruiter ,3 - 8 yrs, Illustrator| Web designing| Photoshop| CSS| Web technologies| XML| Intranet| Business Executive,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Graphic/Web Designer,77.590082,12.9767936,4963
243,37517c03f76d04218e1498a64f104486,2019-07-06 14:43:29 +0000, ACCOUNTS EXECUTIVES, Not Disclosed by Recruiter ,3 - 8 yrs, Tally| Retail| Accounts Executive| Retail Executive,Accounts,Mumbai,"Accounts , Finance , Tax , Company Secretary , Audit","Industrial Products, Heavy Machinery",Accounts Executive/Accountant,72.8773928,19.0759899,5957
244,e957dd7bdb7990148bd5e958361bbcf2,2019-07-05 06:17:24 +0000, Finance & Accounting Associates, Not Disclosed by Recruiter ,2 - 5 yrs, Financial reporting| Due diligence| Data analysis| Accounting| International finance| Banking,Accounts,Noida,"Accounts , Finance , Tax , Company Secretary , Audit","Banking, Financial Services, Broking",Accounts Manager,77.3271074,28.5707841,6420
245,b8252f6044d01910029b77835034b0be,2019-08-05 09:40:07 +0000, DEALER - RETAIL BROKING, Not Disclosed by Recruiter ,1 - 5 yrs, NSE| Lead generation| Compliance| Relationship| Equity| Client acquisition| Research| Revenue generation| Monitoring| HNI client handling,Institutional Sales,Kolkata,"Sales , Retail , Business Development","Accounting, Finance",Sales Executive/Officer,88.35769124388872,22.5414185,4106
